study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB9586	SAMEA3302907	ERX1462695	ERR1395568	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395568/ERR1395568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395568/ERR1395568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395568/LP6005592-DNA_B04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395568/LP6005592-DNA_B04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395568	
PRJEB9586	SAMEA3302875	ERX1462696	ERR1395569	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395569/ERR1395569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395569/ERR1395569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395569/LP6005592-DNA_C01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395569/LP6005592-DNA_C01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395569	
PRJEB9586	SAMEA3302800	ERX1462699	ERR1395572	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395572/ERR1395572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395572/ERR1395572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395572/LP6005592-DNA_C05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395572/LP6005592-DNA_C05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/002/ERR1395572	
PRJEB9586	SAMEA3302863	ERX1462701	ERR1395574	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395574/ERR1395574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395574/ERR1395574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395574/LP6005592-DNA_D04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395574/LP6005592-DNA_D04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395574	
PRJEB9586	SAMEA3302699	ERX1462702	ERR1395575	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395575/ERR1395575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395575/ERR1395575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395575/LP6005592-DNA_E02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395575/LP6005592-DNA_E02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395575	
PRJEB9586	SAMEA3302887	ERX1462705	ERR1395578	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395578/ERR1395578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395578/ERR1395578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395578/LP6005592-DNA_G03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395578/LP6005592-DNA_G03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395578	
PRJEB9586	SAMEA3302634	ERX1462706	ERR1395579	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395579/ERR1395579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395579/ERR1395579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395579/LP6005592-DNA_H01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395579/LP6005592-DNA_H01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395579	
PRJEB9586	SAMEA3302908	ERX1462707	ERR1395580	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395580/ERR1395580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395580/ERR1395580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395580/LP6005592-DNA_H03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395580/LP6005592-DNA_H03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395580	
PRJEB9586	SAMEA3302857	ERX1462708	ERR1395581	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395581/ERR1395581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395581/ERR1395581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395581/LP6005619-DNA_B01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395581/LP6005619-DNA_B01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395581	
PRJEB9586	SAMEA3302708	ERX1462715	ERR1395588	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395588/ERR1395588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395588/ERR1395588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395588/LP6005677-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395588/LP6005677-DNA_D03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395588	
PRJEB9586	SAMEA3302896	ERX1462717	ERR1395590	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395590/ERR1395590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395590/ERR1395590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395590/LP6005677-DNA_F01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395590/LP6005677-DNA_F01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395590	
PRJEB9586	SAMEA3302868	ERX1462718	ERR1395591	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395591/ERR1395591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395591/ERR1395591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395591/LP6005677-DNA_G01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395591/LP6005677-DNA_G01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395591	
PRJEB9586	SAMEA3302877	ERX1462719	ERR1395592	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395592/ERR1395592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395592/ERR1395592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395592/SS6004469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395592/SS6004469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/002/ERR1395592	
PRJEB9586	SAMEA3302650	ERX1462722	ERR1395595	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395595/ERR1395595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395595/ERR1395595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395595/SS6004472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395595/SS6004472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395595	
PRJEB9586	SAMEA3302894	ERX1462723	ERR1395596	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395596/ERR1395596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395596/ERR1395596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395596/SS6004473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395596/SS6004473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/006/ERR1395596	
PRJEB9586	SAMEA3302730	ERX1462725	ERR1395598	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395598/ERR1395598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395598/ERR1395598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395598/SS6004475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395598/SS6004475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395598	
PRJEB9586	SAMEA3302719	ERX1462728	ERR1395601	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395601/ERR1395601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395601/ERR1395601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395601/SS6004478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395601/SS6004478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395601	
PRJEB9586	SAMEA3302668	ERX1462733	ERR1395606	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395606/ERR1395606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395606/ERR1395606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395606/LP6005443-DNA_H08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395606/LP6005443-DNA_H08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/006/ERR1395606	
PRJEB9586	SAMEA3302811	ERX1462734	ERR1395607	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395607/ERR1395607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395607/ERR1395607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395607/LP6005443-DNA_H11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395607/LP6005443-DNA_H11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395607	
PRJEB9586	SAMEA3302633	ERX1462735	ERR1395608	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395608/ERR1395608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395608/ERR1395608_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395608/LP6005519-DNA_A04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395608/LP6005519-DNA_A04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395608	
PRJEB9586	SAMEA3302714	ERX1462736	ERR1395609	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395609/ERR1395609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395609/ERR1395609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395609/LP6005519-DNA_A05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395609/LP6005519-DNA_A05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395609	
PRJEB9586	SAMEA3302901	ERX1462741	ERR1395614	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395614/ERR1395614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395614/ERR1395614_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395614/LP6005519-DNA_C03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395614/LP6005519-DNA_C03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395614	
PRJEB9586	SAMEA3302656	ERX1097981	ERR1419088	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419088/ERR1419088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419088/ERR1419088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419088/LP6005441-DNA_A01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419088/LP6005441-DNA_A01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419088	
PRJEB9586	SAMEA3302635	ERX1097993	ERR1419091	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419091/ERR1419091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419091/ERR1419091_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419091/LP6005441-DNA_A05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419091/LP6005441-DNA_A05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419091	
PRJEB9586	SAMEA3449876	ERX1098022	ERR1419092	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419092/ERR1419092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419092/ERR1419092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419092/LP6005441-DNA_A06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419092/LP6005441-DNA_A06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419092	
PRJEB9586	SAMEA3302659	ERX1098018	ERR1419093	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419093/ERR1419093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419093/ERR1419093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419093/LP6005441-DNA_A08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419093/LP6005441-DNA_A08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419093	
PRJEB9586	SAMEA3302710	ERX1097984	ERR1419099	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419099/ERR1419099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419099/ERR1419099_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419099/LP6005441-DNA_B02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419099/LP6005441-DNA_B02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419099	
PRJEB9586	SAMEA3302841	ERX1097988	ERR1419100	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419100/ERR1419100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419100/ERR1419100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419100/LP6005441-DNA_B03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419100/LP6005441-DNA_B03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419100	
PRJEB9586	SAMEA3302855	ERX1097976	ERR1419103	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419103/ERR1419103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419103/ERR1419103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419103/LP6005441-DNA_B06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419103/LP6005441-DNA_B06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419103	
PRJEB9586	SAMEA3302882	ERX1097997	ERR1419104	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419104/ERR1419104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419104/ERR1419104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419104/LP6005441-DNA_B07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419104/LP6005441-DNA_B07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419104	
PRJEB9586	SAMEA3302621	ERX1097985	ERR1419111	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419111/ERR1419111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419111/ERR1419111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419111/LP6005441-DNA_C02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419111/LP6005441-DNA_C02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419111	
PRJEB9586	SAMEA3302677	ERX1097991	ERR1419112	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419112/ERR1419112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419112/ERR1419112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419112/LP6005441-DNA_C03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419112/LP6005441-DNA_C03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419112	
PRJEB9586	SAMEA3302846	ERX1098000	ERR1419116	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419116/ERR1419116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419116/ERR1419116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419116/LP6005441-DNA_C08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419116/LP6005441-DNA_C08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419116	
PRJEB9586	SAMEA3302674	ERX1098004	ERR1419118	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419118/ERR1419118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419118/ERR1419118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419118/LP6005441-DNA_C10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419118/LP6005441-DNA_C10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419118	
PRJEB9586	SAMEA3302770	ERX1097995	ERR1419124	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419124/ERR1419124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419124/ERR1419124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419124/LP6005441-DNA_D05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419124/LP6005441-DNA_D05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419124	
PRJEB9586	SAMEA3302906	ERX1098014	ERR1419125	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419125/ERR1419125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419125/ERR1419125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419125/LP6005441-DNA_D06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419125/LP6005441-DNA_D06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419125	
PRJEB9586	SAMEA3302777	ERX1098001	ERR1419127	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419127/ERR1419127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419127/ERR1419127_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419127/LP6005441-DNA_D08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419127/LP6005441-DNA_D08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419127	
PRJEB9586	SAMEA3302713	ERX1098003	ERR1419128	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419128/ERR1419128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419128/ERR1419128_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419128/LP6005441-DNA_D09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419128/LP6005441-DNA_D09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419128	
PRJEB9586	SAMEA3302823	ERX1104481	ERR1419132	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419132/ERR1419132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419132/ERR1419132_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419132/LP6005441-DNA_E02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419132/LP6005441-DNA_E02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419132	
PRJEB9586	SAMEA3302754	ERX1104503	ERR1419135	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419135/ERR1419135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419135/ERR1419135_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419135/LP6005441-DNA_E06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419135/LP6005441-DNA_E06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419135	
PRJEB9586	SAMEA3302653	ERX1104514	ERR1419137	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419137/ERR1419137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419137/ERR1419137_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419137/LP6005441-DNA_E08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419137/LP6005441-DNA_E08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419137	
PRJEB9586	SAMEA3302779	ERX1104473	ERR1419139	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419139/ERR1419139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419139/ERR1419139_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419139/LP6005441-DNA_E10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419139/LP6005441-DNA_E10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419139	
PRJEB9586	SAMEA3302695	ERX1097987	ERR1419141	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419141/ERR1419141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419141/ERR1419141_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419141/LP6005441-DNA_F02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419141/LP6005441-DNA_F02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419141	
PRJEB9586	SAMEA3302761	ERX1104504	ERR1419144	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419144/ERR1419144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419144/ERR1419144_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419144/LP6005441-DNA_F06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419144/LP6005441-DNA_F06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419144	
PRJEB9586	SAMEA3302627	ERX1104474	ERR1419148	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419148/ERR1419148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419148/ERR1419148_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419148/LP6005441-DNA_F10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419148/LP6005441-DNA_F10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419148	
PRJEB9586	SAMEA3302665	ERX1104522	ERR1419149	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419149/ERR1419149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419149/ERR1419149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419149/LP6005441-DNA_F12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419149/LP6005441-DNA_F12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419149	
